#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;;;;;;;;;;;;;;
#[From.Religion.GetName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetHighGodName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetRandomGodName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetRandomEvilGodName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetPriestTitle];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetScriptureName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetPietyName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetCrusadeName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Society.GetName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.GetSocietyRank];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.GetFirstName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.GetTitledFirstName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
chivalry_power_merc_governement;Found a Mercenary Band;Fonder un groupe de mercenaires;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_power_merc_governement_desc;Name yourself the leader of a new Mercenary Band.;Nommez-vous à la tête d'un nouveau groupe de mercenaires.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_power_merc_governement_power_desc;§PIntrigue Decision§! For a large amount of §Y[From.GetSocietyCurrency]§! and §YPrestige§!, counts and dukes can become a special Mercenary Band.\n-You will adopt the §YMercenary Band Government§!.\n-You will stay a member of your current society.\n-Your succession will become elective.\n-This Mercenary Band will not have troops for you to hire, YOU are for hire.;§PDécision d'Intrigue§! Pour une grande quantité de §Y[From.GetSocietyCurrency]§! et de §YPrestige§!, les comtes et les ducs peuvent former un groupe de mercenaires.\n-Vous adopterez le  §YGouvernement du groupe de mercenaires §!.\n-Vous resterez membre de votre société actuelle.\n-Votre succession deviendra élective.\n-Ce groupe de mercenaires n'aura pas de troupes à vous engager, VOUS êtes à louer.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_governement;Transition into a Holy Order;Transition vers un Ordre Sacré;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_governement_desc;Change your government to that of a Holy Order.;Changez votre gouvernement vers celui d'un Ordre Sacré;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_merc_governement;Transition into a Mercenary Band;Transition vers un Groupe de Mercenaire;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_merc_governement_desc;Change your government to that of a Mercenary Band.;Changez votre gouvernement vers celui d'un Groupe de Mercenaire;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_true_order_ducal;#NOM?;-Tous les titres de niveau duc qui ne sont pas des ordres sacrés seront détruits.\n-Votre succession deviendra un électif ouvert et vos vassaux seront nommés.\n-Le mariage n'est pas autorisé.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
decision_chivalry_hide_rank_up;Hide/Show Rank Up Alert;Masquer/afficher l'alerte de rang supérieur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
decision_chivalry_hide_rank_up_desc;Enabling this will prevent you from pressing the Rank Up button for Fighters Guilds, and therefore will prevent the alert spam.\nPress this to enable ranking up again.;L'activation de cette option vous empêchera d'appuyer sur le bouton Rang supérieur pour les guildes de combattants, et donc d'empêcher le spam d'alerte.\nAppuyez sur cette touche pour activer à nouveau le rang supérieur.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_hide_rank_up_tooltip;Hasn't used the character decision to hide the Rank Up alert;N'a pas utilisé la décision du personnage pour cacher l'alerte de rang supérieur.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
decision_chivalry_holy_society_one;*Create a Society*;*Créer une société*;;;;;;;;;;;;x;;;;;;;;;;;;;;;
decision_chivalry_holy_society_one_desc;Give this Holy Order a society.\nChoose well, only one society can be created.;Donnez à ce saint Ordre une société.\nChoisissez bien, une seule société peut être créée.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
decision_chivalry_holy_society_one_feminist;*Create a Society - Women Allowed*;*Créer une société - Femmes autorisées*;;;;;;;;;;;;x;;;;;;;;;;;;;;;
decision_chivalry_holy_society_one_feminist_desc;Give this Holy Order a society that will allow women to join from the start.\nChoose well, only one society can be created.;Donnez à ce Saint Ordre une société qui permettra aux femmes d'entrer dans l'Ordre dès le début.\nChoisissez bien, une seule société peut être créée.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#minor title;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
title_chivalry_squire;Squire;Écuyer;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_chivalry_squire_clocal;Squire;Écuyer;;;;;;;;;;;;x;;;;;;;;;;;;;;;
# title_chivalry_squire_desc;Make a child your Squire, he'll learn the basics of combat and warfare at the cost of his general education in preparation for his future in martial society\nYou cannot have both a Squire and a Lady-in-waiting if both are allowed.;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_chivalry_squire_desc;Make a child your Squire. He or she, if women are allowed, will learn the basics of combat and warfare at the cost of the general education in preparation for a future in a martial society.;Faites d'un enfant votre écuyer. Il ou elle, si les femmes sont autorisées, apprendra les bases du combat et de la guerre aux frais de l'éducation générale en vue d'un avenir dans une société martiale.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_chivalry_ladywaiting;Lady-in-waiting;Dame d'honneur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_chivalry_ladywaiting_clocal;Lady-in-waiting;Dame d'honneur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
title_chivalry_ladywaiting_desc;Make a child your Lady-in-waiting, she'll learn the basics of combat and warfare at the cost of her general education in preparation for her future in martial society\nYou cannot have both a Squire and a Lady-in-waiting if both are allowed.;Faites d'un enfant votre dame d'honneur, elle apprendra les rudiments du combat et de la guerre au prix de sa formation générale en vue de son avenir dans la société martiale.\nVous ne pouvez pas avoir à la fois un écuyer et une dame d'honneur si les deux sont autorisés.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_was_squire_tooltip;Haven't lost the title recently;A perdu le titre récemment;;;;;;;;;;;;x;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#opinion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
opinion_chivalry_helped_war;Helped in my War;J'ai aidé dans ma guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
opinion_chivalry_bad_teacher;Poor Student;Étudiant pauvre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
opinion_chivalry_bad_student;Poor Teacher;Enseignant pauvre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
opinion_bound_honor;Honor-Bound;Lié à l'honneur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#modifier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
chivalry_justified_rest;Recovering from a Combat Wound;Se remettre d'une blessure de combat;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_justified_rest_desc;This character is taking a justified rest from combat.\nLosing §R5 [Root.GetSocietyCurrency]§! per month.\nNo rest for the §YChampions§!, they lose §R50 [Root.GetSocietyCurrency]§! per month and will be downgraded to pretender when they hit §Y0 [Root.GetSocietyCurrency]§!.;Ce personnage prend un repos justifié après le combat.\nPerdant §R5 [Root.GetSocietyCurrency]§! par mois.\nPas de repos pour les §YChampions§!, ils perdent §R50 [Root.GetSocietyCurrency]§! par mois et seront déclassés au rang de prétendant lorsqu'ils atteindront §Y0 [Root.GetSocietyCurrency]§!.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_unjustified_rest;Is taking a Break from Combat;prend une pause du combat;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_unjustified_rest_desc;This character is taking an unjustified rest from combat.\nLosing §R10 [Root.GetSocietyCurrency]§! per month.\nNo rest for the §YChampions§!, they lose §R100 [Root.GetSocietyCurrency]§! per month and will be downgraded to pretender when they hit §Y0 [Root.GetSocietyCurrency]§!.;Ce personnage prend un repos injustifié du combat.\nPerdant §R10 [Root.GetSocietyCurrency]§! par mois.\nPas de repos pour les §YChampions§!, ils perdent §R100 [Root.GetSocietyCurrency]§! par mois et seront déclassés au rang de prétendant lorsqu'ils atteindront §Y0 [Root.GetSocietyCurrency]§!.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_feminist;Women Allowed;Femmes autorisées;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_feminist_desc;The order is allowing women to join.;L'ordre permet aux femmes d'y adhérer.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_heretic;Heretics Allowed;Hérétiques autorisés;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_heretic_desc;The order is allowing heretics to join.;L'ordre permet aux hérétiques de s'y joindre.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_animal;Animals Allowed;Animaux acceptés;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_animal_desc;The order is allowing animals to join.;L'ordre permet aux animaux de s'y joindre.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_diplomat;Recruiting Diplomats;Recrutement de diplomates;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_diplomat_desc;The order is temporarily recruiting diplomats.;L'ordre recrute temporairement des diplomates.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_steward;Recruiting Stewards;Recrutement d'intendants;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_steward_desc;The order is temporarily recruiting stewards.;L'ordre recrute temporairement des intendants.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_spy;Recruiting Spies;Recrutement d'espions;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_spy_desc;The order is temporarily recruiting spies.;L'ordre recrute temporairement des espions.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_scholar;Recruiting Scholars;Recrutement de chercheur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_law_scholar_desc;The order is temporarily recruiting scholars.;L'ordre recrute temporairement des chercheurs.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pilgrim_hunger;Hungry;Faim;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pilgrim_hunger_desc;This character hasn't eaten in a while.;Ce personnage n'a pas mangé depuis un moment.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pilgrim_rested;Well Rested;Bien reposé;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pilgrim_rested_desc;This character slept well recently.;Ce personnage a bien dormi récemment.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_give_troops;Sending Troops;Envoi de troupes;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_give_troops_desc;Some of the troops in this county are being sent away.;Certaines des troupes de ce comté sont envoyées ailleurs.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_take_troops;Receiving Troops;Réception des troupes;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_take_troops_desc;Another county is sending troops here.;Un autre comté envoie des troupes ici.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_give_money;;;;;;;;;;;;;;x#unused;;;;;;;;;;;;;;;
chivalry_give_money_desc;;;;;;;;;;;;;;x#unused;;;;;;;;;;;;;;;
chivalry_take_money;;;;;;;;;;;;;;x#unused;;;;;;;;;;;;;;;
chivalry_take_money_desc;;;;;;;;;;;;;;x#unused;;;;;;;;;;;;;;;
chivalry_give_workers;Sending Workers;Envoi de travailleurs;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_give_workers_desc;Some of the workers in this county are being sent away.;Certains des travailleurs de ce comté sont envoyés à l'étranger.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_take_workers;Receiving Workers;Accueil des travailleurs;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_take_workers_desc;Another county is sending workers here.;Un autre comté envoie des travailleurs ici.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_military_advices_poor;Received poor military advices;A reçu de mauvais conseils militaires;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_military_advices_poor_desc;This character received poor military advices from a member of a martial society.;Ce personnage a reçu de mauvais conseils militaires d'un membre d'une société martiale.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_military_advices_average;Received military advices;A reçu des conseils militaires;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_military_advices_average_desc;This character received military advices from a member of a martial society.;Ce personnage a reçu des conseils militaires d'un membre d'une société martiale.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_military_advices_good;Received good military advices;A reçu de bons conseils militaires;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_military_advices_good_desc;This character received good military advices from a member of a martial society.;Ce personnage a reçu de bons conseils militaires d'un membre d'une société martiale.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_infantry_mod_1;Brawling Arena I;Arène de combat I;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_infantry_mod_1_desc;This area is holding brawling tournaments, inviting Light Infantry to gather here.;Cette région organise des tournois de rixes, invitant l'infanterie légère à se rassembler ici.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_infantry_mod_2;Brawling Arena II;Arène de Combat II;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_infantry_mod_2_desc;This area is holding grand brawling tournaments, attracting even more Light Infantry while overshadowing other units.;Cette région organise de grands tournois de rixes, attirant encore plus d'infanterie légère tout en éclipsant d'autres unités.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_infantry_mod_3;Brawling Arena III;Arène de Combat III;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_infantry_mod_3_desc;This area is holding brawling championships, enticing the best Light Infantry to join the competition.;Cette région organise des championnats de rixes, incitant le meilleur de l'infanterie légère à se joindre à la compétition.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_archers_mod_1;Archery Range I;Champ de tir à l'arc I;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_archers_mod_1_desc;This area is holding archery tournaments, inviting Archers to gather here.;Cette région organise des tournois de tir à l'arc, invitant les archers à se rassembler ici.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_archers_mod_2;Archery Range II;Champ de tir à l'arc II;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_archers_mod_2_desc;This area is holding grand archery tournaments, attracting even more Archers while overshadowing other units.;Cette région organise des tournois de tir à l'arc, attirant encore plus d'archers tout en éclipsant d'autres unités.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_archers_mod_3;Archery Range III;Champ de tir à l'arc III;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_archers_mod_3_desc;This area is holding archery championships, enticing the best Archers to join the competition.;Cette région organise des championnats de tir à l'arc, incitant les meilleurs archers à se joindre à la compétition.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_heavy_infantry_mod_1;Melee a Pied I;Mêlée à Pied I;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_heavy_infantry_mod_1_desc;This area is holding melee a pied tournaments, inviting Heavy Infantry to gather here.;Cette zone organise des tournois de mêlée à pied, invitant l'infanterie lourde à se rassembler ici.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_heavy_infantry_mod_2;Melee a Pied II;Mêlée à Pied II;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_heavy_infantry_mod_2_desc;This area is holding grand melee a pied tournaments, attracting even more Heavy Infantry while overshadowing other units.;Cette zone organise des tournois de mêlée à pied, attirant encore plus d'infanterie lourde tout en éclipsant d'autres unités.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_heavy_infantry_mod_3;Melee a Pied III;Mêlée à Pied III;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_heavy_infantry_mod_3_desc;This area is holding melee a pied championships, enticing the best Heavy Infantry to join the competition.;Cette région organise des championnats de mêlée à pied, incitant les meilleurs fantassins lourds à se joindre à la compétition.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pikemen_mod_1;Jousting a Pied I;Joute à pied I;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pikemen_mod_1_desc;This area is holding jousting a pied tournaments, inviting Pikemen to gather here.;Cette zone organise des tournois de joutes à pied, invitant les Piquiers à s'y rassembler.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pikemen_mod_2;Jousting a Pied II;Joute à pied II;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pikemen_mod_2_desc;This area is holding grand jousting a pied tournaments, attracting even more Pikemen while overshadowing other units.;Cette zone organise de grands tournois de joutes à pied, attirant encore plus de Piquiers tout en éclipsant d'autres unités.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pikemen_mod_3;Jousting a Pied III;Joute à pied III;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_pikemen_mod_3_desc;This area is holding jousting a pied championships, enticing the best Pikemen to join the competition.;Cette région organise des championnats de joute à pied, ce qui incite les meilleurs Piquiers à participer à la compétition.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_cavalry_mod_1;Melee a Cheval I;Mêlée à cheval I;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_cavalry_mod_1_desc;This area is holding melee a cheval tournaments, inviting Light Cavalry to gather here.;Cette zone organise des tournois de mêlée à cheval, invitant la cavalerie légère à se rassembler ici.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_cavalry_mod_2;Melee a Cheval II;Mêlée à cheval II;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_cavalry_mod_2_desc;This area is holding grand melee a cheval tournaments, attracting even more Light Cavalry while overshadowing other units.;Cette zone organise des grands tournois de mêlée à cheval, attirant encore plus de cavalerie légère tout en éclipsant d'autres unités.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_cavalry_mod_3;Melee a Cheval III;Mêlée à cheval III;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_light_cavalry_mod_3_desc;This area is holding melee a cheval championships, enticing the best Light Cavalry to join the competition.;Cette région organise des championnats de mêlée à cheval, incitant les meilleurs cavaliers légers à participer à la compétition.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_knights_mod_1;Jousting a Cheval I;Joute à cheval I;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_knights_mod_1_desc;This area is holding jousting a cheval tournaments, inviting Knights to gather here.;Cette zone organise des tournois de joute à cheval, invitant les chevaliers à se rassembler ici.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_knights_mod_2;Jousting a Cheval II;Joute à cheval II;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_knights_mod_2_desc;This area is holding grand jousting a cheval tournaments, attracting even more Knights while overshadowing other units.;Cette zone organise de grands tournois de joutes à cheval, attirant encore plus de Chevaliers tout en éclipsant d'autres unités.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_knights_mod_3;Jousting a Cheval III;Joute à cheval III;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_knights_mod_3_desc;This area is holding jousting a cheval championships, enticing the best Knights to join the competition.;Cette région organise des championnats de joute à cheval, incitant les meilleurs chevaliers à se joindre à la compétition.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#traits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
master_warrior;Formidable Fighter;Combattant formidable;Formidable Fighter;;Luchador formidable;;;;;;;;;x;;;;;;;;;;;;;;;
master_warrior_desc;This character is one of the greatest warriors in the world, favored by God and dreaded on the battlefield.;Ce personnage est l'une des plus fines lames de le monde, il est favorisé par Dieu et redouté sur le champs de bataille. ;This character is one of the greatest warriors in the world, favored by God and dreaded on the battlefield.;;Este personaje es uno de los más grandes guerreros del mundo, favorecido por Dios y temido en el campo de batalla.;;;;;;;;;x;;;;;;;;;;;;;;;
poor_warrior;Novice Fighter;Mauvais combattant;Novice Fighter;;Luchador novato;;;;;;;;;x;;;;;;;;;;;;;;;
poor_warrior_desc;This character understands the basics of combat, but is sloppy, overconfident, and inexperienced.;Ce personnage comprend les bases du combat, mais il est négligent, présomptueux et inexpérimenté.;This character understands the basics of combat, but is sloppy, overconfident, and inexperienced.;;Este personaje comprende lo básico del combate, pero es torpe, confiado e inexperto.;;;;;;;;;x;;;;;;;;;;;;;;;
skilled_warrior;Skilled Fighter;Combattant talentueux;Skilled Fighter;;Luchador hábil;;;;;;;;;x;;;;;;;;;;;;;;;
skilled_warrior_desc;This character possesses a certain talent for battle and swordplay.;Ce personnage possède un certain talent pour les batailles et les duels à l'épée.;This character possesses a certain talent for battle and swordplay.;;Este personaje posee cierto talento para la batalla y la esgrima.;;;;;;;;;x;;;;;;;;;;;;;;;
trained_warrior;Trained Fighter;Combattant entraîné;Trained Fighter;;Luchador avanzado;;;;;;;;;x;;;;;;;;;;;;;;;
trained_warrior_desc;This character has received training in the art of combat. While no master, they can hold their own in a fight.;Ce personnage a suivit un entrainement dans l'art de la guerre. S'il n'est pas un maître, il peut se débrouiller dans un combat.;This character has received training in the art of combat. While no master, they can hold their own in a fight.;;Este personaje ha recibido entrenamiento en el arte de la guerra. Aunque no es un maestro, se defiende bien en combate.;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_squire_one;Page;Page;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_squire_one_desc;Has spent some of [From.GetHerHis] childhood as a servant and has learned the basics of equipment maintenance.;A passé une partie de son [From.GetHerHis] enfance comme serviteur et a appris les rudiments de l'entretien de l'équipement.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_squire_two;Horse Caretaker;Palefrenier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_squire_two_desc;Has spent a few years of [From.GetHerHis] childhood training as a page, receiving knowledge about taking care of horses and basic combat.;A passé quelques années de son [From.GetHerHis] enfance à s'entraîner comme un page, en recevant des connaissances sur les soins des chevaux et des combats de base.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_squire_three;Shield Bearer;Porte-bouclier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_squire_three_desc;Has spent most of its youth in the service of a lord and has a better knowledge of warfare and combat. This negatively impacted the regular curriculum.;A passé la plus grande partie de sa jeunesse au service d'un seigneur et a une meilleure connaissance de la guerre et du combat. Cette situation a eu un impact négatif sur le programme d'études régulier.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_squire_four;Accomplished [From.GetSquire];Accomplie [From.GetSquire];;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_squire_four_desc;Has spent all of [From.GetHerHis] childhood spare time learning about warfare, making [From.GetHerHim] very proficient in the subject at the cost of [From.GetHerHis] general education.\n§YAllow [From.GetHerHim] to bypass some requirements to join a Holy Order or Fighters Guild.§!;A passé tout son temps libre d'[From.GetHerHis] enfance à apprendre la guerre, ce qui lui a permis d' [From.GetHerHim] acquérir une grande maîtrise du sujet au prix de son [From.GetHerHis] éducation générale..\n§YPermet à [From.GetHerHim] de contourner certaines exigences pour rejoindre un Ordre Sacré ou une Guilde de combattants.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
# chivalry_lady_four;Accomplished Lady-in-waiting;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
# chivalry_lady_four_desc;The Lady-in-waiting has spent all of her spare time learning about warfare, making her very proficient in the subject at the cost of her general education.\n§YAllow her to bypass some requirements to join a Holy Order or Fighters Guild.§!;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_aggressive_leader;Enraged Leader;Leader enragé;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_aggressive_leader_desc;This character will recklessly charge the enemy army, motivating [From.GetHerHis] army behind to do the same.;Ce personnage chargera imprudemment l'armée ennemie, ce qui motivant [From.GetHerHis] l'armée derrière à faire de même.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_aggressive_leader;Fanatical Leader;Leader fanatique;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_aggressive_leader_desc;This character will recklessly charge the enemy army, motivating [From.GetHerHis] army to do the same.;Ce personnage chargera imprudemment l'armée ennemie, motivant [From.GetHerHis] l'armée derrière à faire de même.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_inspiring_leader;Rousing Leader;Leader enthousiaste;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_inspiring_leader_desc;This character will greatly excite [From.GetHerHis] troops, boosting their morale.;Ce personnage va beaucoup stimuler [From.GetHerHis] les troupes et leur remonter le moral.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_inspiring_leader;Radiant Leader;Leader rayonnant;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_inspiring_leader_desc;This character will greatly motivate [From.GetHerHis] troops, boosting their morale.;Ce personnage motivera grandement [From.GetHerHis] les troupes et leur remontera le moral.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_unyielding_leader;Unshakable Leader;Leader inébranlable;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_unyielding_leader_desc;No atrocity can stop this [From.GetManWoman] and [From.GetHerHis] army.;Aucune atrocité ne peut arrêter [From.GetManWoman] et cette [From.GetHerHis] armée.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_unyielding_leader;Righteous Leader;Dirigeant vertueux;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_unyielding_leader_desc;Nothing will break this [From.GetManWoman] and [From.GetHerHis] army wills.;Rien ne brisera [From.GetManWoman] et les [From.GetHerHis] testaments militaires.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_flanker;Tactical Leader;Leader tactique;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_flanker_desc;This character know how to utilize the flanks to pierce the enemy army's defenses.;Ce personnage sait utiliser les flancs pour percer les défenses de l'armée ennemie.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_flanker;Wise Leader;Leader sage;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_holy_flanker_desc;This character know how to utilize the flanks to pierce the enemy army's defenses.;Ce personnage sait utiliser les flancs pour percer les défenses de l'armée ennemie.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_defensive_leader;Impenetrable Defender;Défenseur impénétrable;;;;;;;;;;;;x;;;;;;;;;;;;;;;
chivalry_fight_defensive_leader_desc;This character is like a stone wall, [From.GetHerHis] enemies will shatter trying to break [From.GetHerHis] and [From.GetHerHis] army's defenses.;Ce personnage est comme un mur de pierre, [From.GetHerHis] les ennemis vont se fracasser en essayant de briser [From.GetHerHis] et [From.GetHerHis] les défenses de l'armée.;;;;;;;;;;;;;;;;;;;;;;;;;;;
chivalry_holy_defensive_leader;Ardent Defender;Défenseur acharné;;;;;;;;;;;;x;;;;;;;;;;;;;;;
